150.15;21.499253172428133;466.0;6.494439561279474;17.578473397950383
353.33;16.93623735018707;761.0;4.65094987411307;NaN
289.81;17.491747483847327;591.95;5.594778309902673;17.35166372657584
200.15;11.64341933365799;606.0;3.4482868146265933;10.530719935499054
178.45;15.682660909595683;508.2;4.76396507764815;13.543053549506649
229.32;20.627573456752973;545.5;5.781298402442802;18.918712015391343
192.4;23.69164334940019;308.3;8.928519382104342;14.494436689632062
185.45;16.82224706756256;506.0;5.076175164599602;14.883145797622799
286.15;14.693195088949816;615.0;4.80752846410038;14.508095768608793
189.63;17.26523794255507;535.0;4.716964675098124;15.097356556483644
59.15;33.27930837287117;132.45;10.83417498971309;NaN
195.41;43.14096573014219;405.65;13.906772000157215;35.34306822089598
235.65;9.667460790133395;645.6;2.96729723519951;9.160239032265835
83.78;35.49107718751958;150.86;13.352655328011107;NaN
403.0;8.938055854485729;824.0;2.892062620159297;NaN
278.68;11.422140190035389;562.05;3.8472211805295133;11.176125890910955
258.27;10.074494747153153;689.0;3.174542277596293;9.737290798708909
395.45;8.893494816941217;751.0;2.8851765274867;NaN
260.4;10.010762621282888;699.35;3.192831808848236;9.705775522294005
321.35;5.949636152417156;830.0;1.7614867313655216;NaN
257.85;9.905122765913628;720.15;2.620114665849709;9.628930035454534
275.65;7.065141965869174;662.0;2.2624698235840297;6.940203955850303
243.95;8.862300810948707;718.0;2.7248479716726965;8.471130609780978
342.2;6.425135087594132;773.0;2.0228777145511554;NaN
265.85;20.10901157076092;584.15;7.407457581196871;19.42519084405536
242.43;9.908709610003129;670.15;3.0887653950135174;9.472660719530035
154.55;15.833332404229434;503.8;4.652471185778473;13.288561446002557
179.47;20.639552429593646;467.0;6.412149496958801;17.517137316414342
136.95;15.122802797398709;452.0;4.545454545454546;11.930765020926227
164.25;14.05799875525658;425.0;4.5363021751910635;11.379797694620978
134.86;12.619549408128055;425.12;3.9271001912608505;9.862531703830351
220.0;11.733535235200293;680.0;3.300181781458291;11.08736313134826
196.15;11.871535649111005;676.0;3.2785677093763765;11.113650676668582
183.85;12.03540745355793;563.1;3.6630264629146483;10.847477902327746
158.45;12.471253679834925;535.9;3.6892242036274956;10.824049518816823
87.8;14.263600480475128;419.5;4.111665532622665;10.46906115483223
134.26;13.893745008410118;435.5;4.279490492892745;11.00239619855018
167.62;13.080200478696993;428.6;4.215953450688665;10.682211821492265
199.65;8.336471515447075;575.4;2.5708759954493745;7.540791782042298
185.3;7.02643845493327;660.5;2.0133132577858786;6.385318896659658
157.46;10.585456587375585;570.1;3.2574008666205443;9.275526053787853
133.02;10.760541821473455;554.0;3.2573360131554905;9.13822364050694
147.43;14.901225359451214;440.0;4.8074716764663705;11.975216276427389
176.75;12.588968497496008;537.2;3.8760240918783437;11.057935979366992
267.95;11.087159380715972;615.7;3.424306953693666;10.80072048803749
161.25;13.046966247408903;582.25;3.597591549874646;11.376592317309111
216.58;26.827678425247235;304.21;10.560048832595756;16.213192806203004
161.11;19.06397967387102;552.0;6.24995652022679;16.491127015588003
68.15;30.179506651192764;132.92;10.52230132209792;NaN
250.33;10.842914455861292;556.35;3.643613138686131;10.294468890583506
89.56;21.210970462207648;227.51;7.011189212451586;NaN
172.12;24.242093981378112;417.15;8.066558147947188;19.657848361004792
227.95;10.384518311034872;632.35;3.2497668345457935;9.776123729259202
134.8;17.016052734082468;460.35;4.996348822014682;13.776034901961046
209.63;13.701706035704754;536.4;4.200309957380861;12.421616738675466
175.43;22.346747325811464;416.25;7.021679483711404;18.084792972900686
150.35;13.3279628971747;503.15;4.05113297555158;11.264124023757239
155.97;12.855480061008707;489.0;4.048574216632333;10.901965123730333
285.39;9.611454611660097;705.85;3.2053912551294754;9.524169780602188
304.19;9.575094844013693;697.55;3.5465647857889238;NaN
307.93;9.449407460044887;704.65;3.6103700448824583;NaN
177.14;7.938717701774875;631.0;2.2949224094125005;7.1476565763629685
245.25;18.51957630584169;400.15;5.12841321367195;16.648599584926956
182.48;14.074286362278713;459.93;4.761921039138609;12.281344073380222
279.69;9.380444513381407;553.8;3.2509497369959086;9.186430437819414
296.6;9.46934517217842;650.1;3.105292898851008;9.456142373275686
242.0;10.0896030574548;653.0;3.2157096102350486;9.605154121613895
169.67;11.160155240476367;560.4;3.4372043169722053;9.815784252695991
179.28;11.905927539892675;511.7;3.842925659472422;10.569466574368592
138.13;13.469796027756484;507.0;4.081745884963936;11.25285113820398
145.59;18.657696996045065;398.0;6.173018968268037;14.307145681493129
189.64;8.904790075184474;664.0;2.818233986084212;8.144958231317187
267.15;5.383350246595804;674.2;1.7240845796802478;5.255802603134443
243.51;5.392707313087636;617.7;1.6319364448857996;5.115825298171445
304.55;5.180900501684663;722.1;1.5789727126805777;NaN
280.05;5.2609412324543;688.0;1.5503347534996956;5.1857222447512274
206.89;5.732778327863307;616.6;1.713923853318265;5.262973555652895
247.56;5.00478187597247;696.0;1.60258358662614;4.822521295955801
229.15;5.895402736511003;619.85;1.8116714975845414;5.520574335868807
18.73;42.94508998617687;38.35;16.544444444444444;NaN
210.15;11.798792041911545;628.0;3.6232362312243973;10.88727168415065
282.85;11.703912271551376;650.15;3.8041600961177444;11.546059986158555
220.6;15.357694346140573;611.0;4.484174921478617;14.277307189134026
175.3;6.607072245097225;584.1;2.0534082149543;5.86835900333129
248.39;9.12074103608628;683.95;2.8490840249359395;8.731095458214803
256.15;9.16581234289646;705.0;2.8494178921568625;8.851965432542801
326.14;8.517484780550175;684.75;2.8489115542700563;NaN
176.19;13.548834900908075;523.0;4.166509629517958;11.803481951129037
