69;70.13;9.5461E-06;1.4641;632.62;;273.00;0.01061;1000;0.14429
70;68.12;0.0010949;0.71644;175.55;346,040;317.38;0.01360;1000;0.10148
71;42.08;-91.383;0.89718;-283,310,000;;240.37;0.01061;1000;0.15854
72;116.22;0.0000813;1.0674;697.6;;431.95;0.02022;1000;0.07629
73;156.27;-4.9825;0.04928;-1107;-67,349,000;488.15;0.02381;1000;0.10382
74;142.28;-668.4;0.9323;-4.071E+09;;447.30;0.02173;1000;0.10286
75;172.27;0.00017047;0.9313;757.67;;543.15;0.02508;1000;0.06034
76;158.28;-0.3072;0.489;-67,500;-29,400,000;504.07;0.02591;1000;0.09389
77;140.27;0.000027232;1.257;751.7;;443.75;0.02149;1000;0.09175
78;174.35;0.00012058;1.0111;740;;512.35;0.02709;1000;0.07482
79;138.25;0.000016707;1.2128;-206.08;153,850;447.15;0.02092;1000;0.07667
80;4.03;0.00028527;0.9874;-200.51;21,807;233.15;0.11474;1500;0.44547
81;187.86;0.00021231;0.8052;649.51;;381.15;0.00940;1000;0.03351
82;187.86;0.00015878;0.8636;659.5;;404.51;0.01077;1000;0.03729
83;173.83;0.00021302;0.8719;1,620;;370.10;0.00687;1000;0.03356
84;130.23;0.0032694;0.58633;1259.9;300,890;323.15;0.01244;1000;0.07330
85;147.00;-1,067.8;0.754;-3.0361E+09;;446.23;0.01561;1000;0.06430
86;147.00;-1,420;0.7614;-4.5040E+09;;453.57;0.01507;1000;0.06066
87;147.00;-1,520.8;0.754;-4.3328E+09;;447.21;0.01564;1000;0.06417
88;98.96;0.0001315;1.0113;1,023.8;;330.45;0.01132;1000;0.07025
89;98.96;0.00021054;0.9574;1,414;;356.59;0.01177;1000;0.06498
90;84.93;0.0014796;0.69531;2,657.4;;312.90;0.00847;1000;0.04931
91;112.99;0.000057603;1.1148;849.98;;361.25;0.01220;1000;0.06881
92;112.99;0.000062435;1.103;913.43;;369.52;0.01222;1000;0.06647
93;105.14;-11,633;0.4621;-3.7939E+09;;541.54;0.03044;1000;0.07463
94;73.14;0.00001706;1.248;-112.8;77,960;273.15;0.01148;1000;0.09804
95;74.12;-0.0044894;0.6155;-3266.3;;200.00;0.00764;600;0.05181
96;90.19;0.0018097;0.67406;1179.7;174,850;365.25;0.01743;1000;0.08089
97;66.05;0.000059249;1.0713;101.84;45,974;248.95;0.01016;1000;0.08447
98;66.05;2.4194E-06;1.4456;;;303.65;0.00938;993.65;0.05206
99;52.02;0.000013015;1.1897;;;221.50;0.00803;1000;0.04826
100;101.19;0.00051305;0.8076;360.19;154,510;357.05;0.01836;1000;0.08967
101;102.17;0.00019879;0.9423;306.8;106,230;328.05;0.01598;1000;0.09444
102;114.19;-8.5357;-0.0056423;1882.1;-65,622,000;397.55;0.02015;1000;0.13085
103;90.12;0.00046265;0.81968;539.34;104,530;337.45;0.01554;1000;0.08099
104;104.15;3.7962E-06;1.4462;;;366.15;0.01936;1000;0.08279
105;54.09;0.00021761;0.9187;217;132,070;300.13;0.01288;1000;0.09199
106;45.08;1.6085;-0.1103;2160.3;2,989,300;280.03;0.01845;1000;0.12209
107;86.18;0.000034741;1.1646;-99.956;130,820;331.13;0.01581;1000;0.10506
108;112.21;0.008856;0.4215;-50.645;764,580;392.70;0.01884;1000;0.09500
109;112.21;0.013298;0.3692;0.1027;852,540;402.94;0.01948;1000;0.09196
110;112.21;0.012144;0.3854;52.191;803,590;396.58;0.01952;1000;0.09376
111;94.20;0.00022578;0.892;697;;382.90;0.01613;1000;0.06310
112;46.07;0.059975;0.2667;1,018.6;1,098,800;248.31;0.01139;1500;0.19458
113;73.09;0.014449;0.3612;595.22;728,130;425.15;0.02001;1000;0.07539
114;100.20;0.000022421;1.2137;-146.91;131,830;362.93;0.01797;1000;0.09962
115;194.18;0.00012822;0.9324;752.5;;556.85;0.01981;1000;0.04587
116;60.17;0.0011808;0.742;1131;6,400;253.55;0.01291;1000;0.09296
117;62.13;0.00023614;0.9204;638;;310.48;0.01520;1000;0.08319
118;78.13;0.00064761;0.7716;1013.3;82,563;462.15;0.02059;1000;0.06379
