133;-17.15;3.955;3.826;-4.87051
134;-12.69;4.48;3.783;-4.2839
135;5.251;6.844;2.192;-1.323
136;-1.73;10.3;3.21833;-1.691
137;-39.22;-30.18;3.04891;-1.0527
138;12.3428;17.7987;2.5062;-1.481
139;-5.263;-1.323;2.4299;-1.218
140;-38.83;-30.31;3.282;-1.50696
141;-55.95;-32.5;5.1;-4.448
142;-33.37;-9.042;5.076;-4.943
143;-28.58;-12.64;3.8;-3.103
144;-28.61;-13.3;4.069;-3.4863
145;-4.63;-0.4814;2.961;-1.7366
146;-46.36;-31.93;4.025;-2.674
147;-27.22;-11.52;3.881;-3.12
148;-59.54;-51.01;4.07;-1.671
149;0;0;2.02682
150;-11.6566;-6.9036;3.02629;-2.81451
151;-26.44;-21.23;2.644;-1.127
152;-23.43;-21.04;2.22734;-0.5219
153;-10.86;-10.26;2.1866;-0.5268
154;-19.22;-14.71;2.4857;-0.5021
155;-40.55;-37.78;2.487;-0.2115
156;-3.48;0.08225;2.6714;-1.9959
157;0;0;1.26044;0
158;-39.445;9.083;8.2023;-10.5618
159;-26.94;-9.191;4.6138;-4.136
160;-18.765;0.8165;4.2798;-4.46473
161;-53.62;-33.4;4.8;-3.839
162;-33.68;-12.55;4.795;-4.285
163;-35.54;-14.25;4.74;-4.282
164;-30.1;-12.25;4.58;-4.098
165;-30.0453;-11.96;4.486;-4.09952
166;-6.289;9.482;4.252;-4.3499
167;-14.95;3.622;4.939;-4.7865
168;10.3;22.7;4.085;-4.2717
169;-37.417;8.216;7.8102;-9.95145
170;-24.86;-10.005;4.2214;-3.52
171;-16.694;-0.006634;3.8874;-3.8551
172;-51.19;-33.8;4.41;-3.23
173;-31.62;-13.39;4.402;-3.675
174;-33.46;-15.06;4.349;-3.67
175;-27.9826;-13.0081;4.17856;-3.49
176;-27.76;-12.6;4.092;-3.492
177;-4.167;8.7;3.863;-3.7397
178;10.6;19.9;3.76;-3.64
179;-12.92;2.759;4.546;-4.1762
180;12.37;21.85;3.694;-3.661
181;10.5;19.9;3.72;-3.64
182;9.5353;15.917;2.3861;-0.5342
183;0;0;1.30571;-0.24182
184;-3.629;-5.334;1.98591;-0.06904
185;-9.231;-9.53;1.86786;-0.0286
186;13.5143;12.4725;2.01719;-0.62329
187;-27.33;-27.54;1.7367;0.1524
188;-2.063;-3.344;2.056;-0.518
189;-48.41;-36.21;3.412;-2.0004
190;-8.38;3.192;3.124;-2.1566
191;-76.68;-67;3.7;-0.7732
192;-36.8;-28.8;3.5;-1.93
193;-7.452;-5.049;1.8627;-0.80262
194;-20.094;-16.232;2.3988;-0.6382
195;-24;-13.5;3.2;-1.71
196;-41.19;-32.42;3.198;-1.461
197;18.49;19.384;2.4836;-1.8487
198;-33.3;-25.7;3.66;-1.9303
199;-2.297;3.207;2.433;-0.97508
200;-28.79;-18.1;4.14;-3.772
201;12.908;19.75;3.2151;-3.032
202;-15.37;-1.405;3.4374;-3.23954
203;-49.8;-34.99;3.9;-2.622
204;-30.3;-14.1;3.869;-3.062
205;-3.53;6.668;3.395;-3.1159
206;-4.18;6.045;3.386;-3.1088
207;26;30.25;2.78;-2.93
208;-25.81;-10.17;3.901;-3.12818
209;-10.2;2.691;4.118;-3.5723
210;13.8;20.72;3.189;-3.046
211;-45.07;-30.53;3.988;-2.686
212;-21.5;-16.61;2.98277;-1.693
213;-15.48;2.733;3.433;-4.25714
214;-33.2;-12.9;3.75;-4.058
215;-32.7;-12.68;3.853;-4.0574
216;-35.26;-15.24;3.853;-4.0318
217;-10.62;3.63;3.399;-3.6741
218;-0.38;10.38;3.264;-3.534
219;0.74;11.38;3.305;-3.5464
220;-40.2;-34.83;3.287;-1.357
221;-21.64;-11.71;3.0881;-1.9314
222;-23.9;-14.7;3.394;-2.268
223;-5.96;1.147;3.332;-2.354
224;-35.24;-29.5;2.852;-0.8924
225;-26.6;-10.7;3.81;-3.122
226;-28.64;-13.51;4.129;-3.4762
227;-6.24;0.0244;1.955;-1.06
228;-25.2;-12.18;3.416;-2.5311
229;-26.26;-13.93;3.699;-2.877
230;-8.96;1.4509;3.59;-2.957
231;-2.29;-0.98;2.55;-1.1517
232;-36;-25.4;4.01;-2.54
233;-57.95;-31.8;5.533;-5.056
234;-17.455;-0.5338;3.8089;-3.84915
235;-27.8;-9.35;4.32;-3.739
236;-13.499;-2.144;2.955;-2.64895
237;-31.24;-17.76;3.263;-2.4239
238;-1.71;5.808;2.9309;-2.5242
239;-42.75;-31.1;3.596;-2.078
240;-23.82;-11.1;3.52;-2.51739
241;-8.23;1.793;3.717;-2.962
242;-2.91;1.853;2.565;-1.999
243;11.83;21.73;3.725;-4.8214
244;-28.32;-11.7;3.578;-3.105
245;-10.8;-4.73;3.08;-1.77431
246;15.058;22.408;3.3315;-4.9809
247;0;0;1.46219;0
248;-10.21;-0.6125;3.168;-1.25
249;0;0;1.915
250;-13.2089;-9.06;2.6062
251;-7.47;-0.6934;2.751;-0.6432
252;8.205;10.416;2.1985;-0.0820482
253;9.025;8.657;2.106;-0.0902489
254;-43.579;10.74;8.9866;-11.7812
255;-31.09;-7.553;5.3988;-5.35
256;-22.874;2.498;5.064;-5.68455
257;-57.73;-31.7;5.59;-5.061
258;-37.79;-10.86;5.579;-5.506
259;-39.71;-12.61;5.523;-5.506
260;-10.35;11.23;5.041;-5.5716
261;-19.08;5.28;5.724;-6.006
262;6.17;24.34;4.8699;-5.493
263;-41.512;9.91;8.5945;-11.1715
264;-29.02;-8.377;5.0063;-4.74
265;-20.875;1.6;4.6723;-5.07415
266;-55.6;-32.5;5.2;-4.448
267;-35.73;-11.7;5.187;-4.895
268;-37.62;-13.43;5.132;-4.894
269;-32.16;-11.38;4.962;-4.6984
270;-33.9;-12.81;4.879;-4.711
271;-8.194;10.57;4.637;-4.961
272;-17.01;4.457;5.331;-5.3962
273;8.23;23.5;4.478;-4.88145
274;-72.37;-66.14;3.433;-0.1989
275;0;0;2.05043;0
276;14.2671;16.3164;2.38823;-0.142671
277;-35.311;7.426;7.4181;-9.34237
278;-22.78;-10.71;3.8289;-2.91
279;-14.676;-0.8813;3.4945;-3.24494
280;-49.13;-34.7;4.02;-2.617
281;-29.57;-14.23;4.01;-3.064
282;-31.37;-15.88;3.958;-3.058
283;-25.92;-13.83;3.786;-2.87956
284;-25.79;-13.44;3.7;-2.8804
285;-2.162;7.837;3.462;-3.13037
286;-11.3;1.814;4.05;-3.564
287;-10.84;1.94408;4.154;-3.5641
288;14.44;21.03;3.298;-3.051
289;12.89;19.45;3.3084;-3.0291
290;20.12;30.219;3.945;-6.8282
291;-9.6399;-3.2637;3.1481;-2.921
292;-1.454;4.87212;3.527;-3.298
293;-37.14;-30.7001;3.995;-3.1715
294;19.05;20.08;2.439;-1.8563
295;-10.468;-2.439;2.702;-2.04311
296;-25.46;-15.99;3.226;-1.844
297;-27.21;-17.52;3.175;-1.834
298;4.677;20.85;4.233;-5.232
299;-18.63;-12.46;3.044;-1.6857
300;-47.99;-38.5;2.949;-1.395
301;5.18;9.74949;2.8614;-1.8007
302;-46.48;-32.04;4.023;-2.672
303;-7.05;4.17;3.242;-2.165
304;0.79;13.76;4.0014;-4.95415
305;2.023;6.264;2.67;-1.9262
306;-40.76;-29.36;3.678;-2.041
307;-7.59;-0.218;3.243;-2.3398
308;-6.75;0.2583;3.365;-2.3458
309;-42.15;-30.4;3.52;-1.6476
310;-12.29;-6.92;3.205;-2.658
311;-161.494;-157.27;2.82651;0.7055
312;14.74;21.39;3.451;-4.219
313;-82.29;-69.73;4.034;-1.3591
314;-29.684;-30.012;2.481
315;-122.047;-111.653;2.91625;0.924
316;-39.572;-37.095;2.5651;0.1422
317;-71.79;-59.9;4.48;-3.0576
318;27.66;42.3;5.263;-9.053
319;-33.244;6.599;7.0259;-8.73282
320;-18.418;-7.969;2.9729;-2.325
321;2.661;16.71;3.6964;-5.3575
322;-3.376;4.59;3.1;-2.76549
323;-22.56;2.239;3.893;-5.0639
324;11.544;12.67;2.784;-2.4352
325;5.017;12.22;3.2099;-3.734
326;-14.2;-8.097;3.371;-0.9685
327;-31.177;5.771;6.6337;-8.1229
328;-9.58;11.41;4.054;-4.0405
329;-2.431;9.899;2.87;-2.2449
330;-0.95;12.61;3.805;-4.934
331;-1.38;11.71;3.961;-4.9307
332;-22.401;1.394;4.2296;-5.06528
333;-21.845;1.828;4.2702;-5.06876
334;6.24;26.79;4.435;-2.6867
335;4.34;28.44;4.607;-3.2959
336;-27.043;4.116;5.8493;-6.9036
337;-41.9;-9.177;6.363;-6.726
338;-31.49;-22.79;3.28;-1.95
339;30.46;30.6;2.794;-2.362
340;2.845;4.195;2.7354;-1.178
341;-48.116;-42.5514;3.73966;-1.544
342;-24.1814;-22.859;1.88724
343;1.732;11.876;3.5854;-4.3318
344;1.908;12.2;3.5383;-4.333
345;106.165;1.803;12.14;3.52165;-4.333
